,Time,External Sound,Ambient Temp.,Target Temp.
16922,2023-06-01 16:48:41,525,32.63,32.35
16923,2023-06-01 16:48:41,486,32.63,32.35
16924,2023-06-01 16:48:41,544,32.63,32.35
16925,2023-06-01 16:48:41,384,32.63,32.35
16926,2023-06-01 16:48:41,404,32.63,32.35
16927,2023-06-01 16:48:41,473,32.63,32.35
16928,2023-06-01 16:48:41,560,32.63,32.35
16929,2023-06-01 16:48:41,623,32.63,32.35
16930,2023-06-01 16:48:41,626,32.63,32.35
16931,2023-06-01 16:48:41,434,32.63,32.35
16932,2023-06-01 16:48:41,335,32.63,32.35
16933,2023-06-01 16:48:41,510,32.63,32.35
16934,2023-06-01 16:48:41,514,32.63,32.35
16935,2023-06-01 16:48:41,645,32.63,32.35
16936,2023-06-01 16:48:41,508,32.63,32.35
16937,2023-06-01 16:48:41,597,32.63,32.35
16938,2023-06-01 16:48:41,564,32.63,32.35
16939,2023-06-01 16:48:41,361,32.63,32.35
16940,2023-06-01 16:48:41,524,32.63,32.35
16941,2023-06-01 16:48:41,408,32.63,32.19
16942,2023-06-01 16:48:41,513,32.63,32.19
16943,2023-06-01 16:48:41,552,32.63,32.19
16944,2023-06-01 16:48:41,202,32.63,32.19
16945,2023-06-01 16:48:41,756,32.63,32.19
16946,2023-06-01 16:48:41,382,32.63,32.19
16947,2023-06-01 16:48:41,581,32.63,32.19
16948,2023-06-01 16:48:41,391,32.63,32.19
16949,2023-06-01 16:48:41,653,32.63,32.19
16950,2023-06-01 16:48:41,564,32.63,32.19
16951,2023-06-01 16:48:41,620,32.63,32.19
16952,2023-06-01 16:48:41,565,32.63,32.19
16953,2023-06-01 16:48:41,305,32.63,32.19
16954,2023-06-01 16:48:41,587,32.63,32.19
16955,2023-06-01 16:48:41,423,32.63,32.19
16956,2023-06-01 16:48:41,635,32.63,32.19
16957,2023-06-01 16:48:41,647,32.63,32.19
16958,2023-06-01 16:48:41,434,32.63,32.19
16959,2023-06-01 16:48:41,550,32.63,32.19
16960,2023-06-01 16:48:41,327,32.63,32.19
16961,2023-06-01 16:48:41,539,32.63,32.19
16962,2023-06-01 16:48:41,529,32.63,32.19
16963,2023-06-01 16:48:41,593,32.63,32.19
16964,2023-06-01 16:48:41,550,32.63,32.19
16965,2023-06-01 16:48:41,581,32.63,32.19
16966,2023-06-01 16:48:41,547,32.63,32.19
16967,2023-06-01 16:48:41,452,32.63,32.19
16968,2023-06-01 16:48:41,550,32.63,32.19
16969,2023-06-01 16:48:41,473,32.63,32.19
16970,2023-06-01 16:48:41,633,32.63,32.19
16971,2023-06-01 16:48:41,636,32.63,32.19
16972,2023-06-01 16:48:41,422,32.63,32.19
16973,2023-06-01 16:48:41,567,32.63,32.19
16974,2023-06-01 16:48:41,461,32.63,32.19
16975,2023-06-01 16:48:41,493,32.63,32.19
16976,2023-06-01 16:48:41,636,32.63,32.19
16977,2023-06-01 16:48:41,545,32.63,32.19
16978,2023-06-01 16:48:41,625,32.63,32.19
16979,2023-06-01 16:48:41,576,32.63,32.19
16980,2023-06-01 16:48:41,444,32.63,32.19
16981,2023-06-01 16:48:41,519,32.63,32.19
16982,2023-06-01 16:48:41,396,32.63,32.19
16983,2023-06-01 16:48:41,586,32.63,32.19
16984,2023-06-01 16:48:41,649,32.63,32.19
16985,2023-06-01 16:48:41,463,32.63,32.19
16986,2023-06-01 16:48:41,644,32.63,32.19
16987,2023-06-01 16:48:41,379,32.63,32.19
16988,2023-06-01 16:48:41,503,32.63,32.19
16989,2023-06-01 16:48:41,496,32.63,32.19
16990,2023-06-01 16:48:41,357,32.63,32.19
16991,2023-06-01 16:48:41,705,32.63,32.19
16992,2023-06-01 16:48:41,582,32.63,32.19
16993,2023-06-01 16:48:41,610,32.63,32.19
16994,2023-06-01 16:48:41,396,32.63,32.19
16995,2023-06-01 16:48:41,508,32.63,32.19
16996,2023-06-01 16:48:41,460,32.63,32.19
16997,2023-06-01 16:48:41,528,32.63,32.19
16998,2023-06-01 16:48:41,679,32.63,32.19
16999,2023-06-01 16:48:41,466,32.63,32.19
17000,2023-06-01 16:48:41,613,32.63,32.25
17001,2023-06-01 16:48:41,403,32.63,32.25
17002,2023-06-01 16:48:41,377,32.63,32.25
17003,2023-06-01 16:48:41,584,32.63,32.25
17004,2023-06-01 16:48:41,416,32.63,32.25
17005,2023-06-01 16:48:41,693,32.63,32.25
17006,2023-06-01 16:48:41,459,32.63,32.25
17007,2023-06-01 16:48:41,569,32.63,32.25
17008,2023-06-01 16:48:41,575,32.63,32.25
17009,2023-06-01 16:48:41,328,32.63,32.25
17010,2023-06-01 16:48:41,527,32.63,32.25
17011,2023-06-01 16:48:41,334,32.63,32.25
17012,2023-06-01 16:48:41,654,32.63,32.25
17013,2023-06-01 16:48:41,474,32.63,32.25
17014,2023-06-01 16:48:41,613,32.63,32.25
17015,2023-06-01 16:48:41,309,32.63,32.25
17016,2023-06-01 16:48:41,449,32.63,32.25
17017,2023-06-01 16:48:41,615,32.63,32.25
17018,2023-06-01 16:48:41,448,32.63,32.25
17019,2023-06-01 16:48:41,593,32.63,32.25
17020,2023-06-01 16:48:41,489,32.63,32.25
17021,2023-06-01 16:48:41,508,32.63,32.25
17022,2023-06-01 16:48:41,532,32.63,32.25
17023,2023-06-01 16:48:41,392,32.63,32.25
17024,2023-06-01 16:48:41,577,32.63,32.25
17025,2023-06-01 16:48:41,545,32.63,32.25
17026,2023-06-01 16:48:41,610,32.63,32.25
17027,2023-06-01 16:48:41,581,32.63,32.25
17028,2023-06-01 16:48:41,483,32.63,32.25
17029,2023-06-01 16:48:41,494,32.63,32.25
17030,2023-06-01 16:48:41,433,32.63,32.25
17031,2023-06-01 16:48:41,453,32.63,32.25
17032,2023-06-01 16:48:41,481,32.63,32.25
17033,2023-06-01 16:48:41,556,32.63,32.25
17034,2023-06-01 16:48:41,595,32.63,32.25
17035,2023-06-01 16:48:41,432,32.63,32.25
17036,2023-06-01 16:48:41,460,32.61,32.25
17037,2023-06-01 16:48:41,408,32.61,32.25
17038,2023-06-01 16:48:41,528,32.61,32.25
17039,2023-06-01 16:48:41,532,32.61,32.25
