453,29.63,28.31
673,29.63,28.31
251,29.63,28.31
633,29.63,28.31
555,29.63,28.31
467,29.63,28.31
812,29.63,28.31
519,29.63,28.31
750,29.63,28.31
474,29.63,28.31
644,29.63,28.31
179,29.63,28.31
480,29.63,28.31
583,29.63,28.31
356,29.63,28.31
595,29.63,28.31
676,29.63,28.31
541,29.63,28.31
738,29.63,28.31
384,29.63,28.31
391,29.63,28.31
799,29.63,28.31
342,29.63,28.31
793,29.63,28.31
360,29.63,28.31
671,29.63,28.31
119,29.63,28.31
849,29.63,28.31
245,29.63,28.31
325,29.63,28.31
682,29.63,28.31
122,29.63,28.31
802,29.63,28.31
236,29.63,28.31
530,29.63,28.31
431,29.63,28.31
716,29.63,28.31
357,29.63,28.31
740,29.63,28.31
333,29.63,28.31
689,29.63,28.31
548,29.63,28.31
123,29.63,28.31
150,29.63,28.31
563,29.63,28.31
570,29.63,28.31
453,29.63,28.31
556,29.63,28.31
224,29.63,28.31
852,29.63,28.31
240,29.63,28.31
749,29.63,28.31
442,29.63,28.31
474,29.63,28.31
595,29.63,28.31
572,29.63,28.31
528,29.63,28.31
558,29.63,28.31
353,29.63,28.27
298,29.63,28.27
365,29.63,28.27
443,29.63,28.27
466,29.63,28.27
478,29.63,28.27
371,29.63,28.27
409,29.63,28.27
664,29.63,28.27
253,29.63,28.27
753,29.63,28.27
427,29.63,28.27
481,29.63,28.27
453,29.63,28.27
685,29.63,28.27
703,29.63,28.27
504,29.63,28.27
701,29.63,28.27
375,29.63,28.27
847,29.63,28.27
494,29.63,28.27
452,29.63,28.27
395,29.63,28.27
727,29.63,28.27
121,29.63,28.27
475,29.63,28.27
403,29.63,28.27
733,29.63,28.27
569,29.63,28.27
625,29.63,28.27
570,29.63,28.27
473,29.63,28.27
576,29.63,28.27
119,29.63,28.27
658,29.63,28.27
432,29.63,28.27
448,29.63,28.27
268,29.63,28.27
555,29.63,28.27
825,29.63,28.27
193,29.63,28.27
684,29.63,28.27
368,29.63,28.27
665,29.63,28.27
392,29.63,28.27
686,29.63,28.27
532,29.63,28.27
524,29.63,28.27
350,29.63,28.27
605,29.63,28.27
634,29.63,28.27
643,29.63,28.27
417,29.63,28.27
629,29.63,28.27
513,29.63,28.27
384,29.63,28.27
807,29.63,28.27
191,29.63,28.27
714,29.63,28.27
306,29.63,28.27
720,29.63,28.51
269,29.63,28.51
313,29.63,28.51
392,29.63,28.51
554,29.63,28.51
446,29.63,28.51
446,29.63,28.51
514,29.63,28.51
518,29.63,28.51
338,29.63,28.51
255,29.63,28.51
742,29.63,28.51
259,29.63,28.51
451,29.63,28.51
484,29.63,28.51
541,29.63,28.51
336,29.63,28.51
407,29.63,28.51
461,29.63,28.51
345,29.63,28.51
364,29.63,28.51
446,29.63,28.51
738,29.63,28.51
245,29.63,28.51
775,29.63,28.51
241,29.63,28.51
558,29.63,28.51
584,29.63,28.51
434,29.63,28.51
522,29.63,28.51
693,29.63,28.51
261,29.63,28.51
660,29.63,28.51
472,29.63,28.51
529,29.63,28.51
724,29.63,28.51
424,29.63,28.51
512,29.63,28.51
398,29.63,28.51
877,29.63,28.51
140,29.63,28.51
817,29.63,28.51
177,29.63,28.51
717,29.63,28.51
572,29.63,28.51
217,29.63,28.51
699,29.63,28.51
278,29.63,28.51
709,29.63,28.51
389,29.63,28.51
653,29.63,28.51
489,29.63,28.51
705,29.63,28.51
445,29.63,28.51
731,29.63,28.51
428,29.63,28.51
625,29.63,28.51
477,29.63,28.51
626,29.63,28.51
482,29.63,28.25
697,29.63,28.25
410,29.63,28.25
462,29.63,28.25
763,29.63,28.25
176,29.63,28.25
853,29.63,28.25
417,29.63,28.25
430,29.63,28.25
583,29.63,28.25
541,29.63,28.25
580,29.63,28.25
390,29.63,28.25
428,29.63,28.25
570,29.63,28.25
627,29.63,28.25
666,29.63,28.25
350,29.63,28.25
473,29.63,28.25
499,29.63,28.25
422,29.63,28.25
751,29.63,28.25
135,29.63,28.25
629,29.63,28.25
496,29.63,28.25
339,29.63,28.25
407,29.63,28.25
647,29.63,28.25
507,29.63,28.25
563,29.63,28.25
547,29.63,28.25
160,29.63,28.25
362,29.63,28.25
273,29.63,28.25
522,29.63,28.25
533,29.63,28.25
527,29.61,28.25
118,29.61,28.25
645,29.61,28.25
547,29.61,28.25
296,29.61,28.25
534,29.61,28.25
670,29.61,28.25
633,29.61,28.25
536,29.61,28.25
675,29.61,28.25
169,29.61,28.25
721,29.61,28.25
119,29.61,28.25
677,29.61,28.25
119,29.61,28.25
444,29.61,28.25
408,29.61,28.25
607,29.61,28.25
614,29.61,28.25
243,29.61,28.25
520,29.61,28.25
368,29.61,28.25
328,29.61,28.25
427,29.61,28.25
802,29.61,28.25
270,29.61,28.25
806,29.61,28.25
540,29.61,28.25
615,29.61,28.25
470,29.61,28.25
686,29.61,28.25
288,29.61,28.25
673,29.61,28.25
338,29.61,28.25
661,29.61,28.25
730,29.61,28.25
125,29.61,28.25
790,29.61,28.25
494,29.61,28.25
298,29.61,28.25
599,29.61,28.25
724,29.61,28.25
253,29.61,28.25
519,29.61,28.25
622,29.61,28.25
451,29.61,28.25
583,29.61,28.25
878,29.61,28.25
459,29.61,28.25
306,29.61,28.25
717,29.61,28.25
378,29.61,28.25
595,29.61,28.25
259,29.61,28.25
