584,30.23,29.43
605,30.23,29.39
561,30.23,29.39
212,30.23,29.39
780,30.23,29.39
428,30.23,29.39
846,30.23,29.39
635,30.23,29.39
385,30.23,29.39
595,30.23,29.39
532,30.23,29.39
408,30.23,29.39
337,30.23,29.39
248,30.23,29.39
507,30.23,29.39
864,30.23,29.39
428,30.23,29.39
817,30.23,29.39
709,30.23,29.39
799,30.23,29.39
644,30.23,29.39
261,30.23,29.39
676,30.23,29.39
385,30.23,29.39
608,30.23,29.39
430,30.23,29.39
512,30.23,29.39
529,30.23,29.39
618,30.23,29.39
532,30.23,29.39
199,30.23,29.39
501,30.23,29.39
313,30.23,29.39
223,30.23,29.39
281,30.23,29.39
405,30.23,29.39
417,30.23,29.39
613,30.25,29.39
741,30.25,29.39
865,30.25,29.39
362,30.25,29.39
812,30.25,29.39
612,30.25,29.39
501,30.25,29.39
307,30.25,29.39
461,30.25,29.39
613,30.25,29.39
298,30.25,29.39
892,30.25,29.39
590,30.25,29.39
371,30.25,29.39
520,30.25,29.39
659,30.25,29.39
194,30.25,29.39
309,30.25,29.39
453,30.25,29.39
688,30.25,29.39
175,30.25,29.39
738,30.25,29.39
259,30.25,29.39
763,30.25,29.57
767,30.25,29.57
643,30.25,29.57
796,30.25,29.57
299,30.25,29.57
808,30.25,29.57
472,30.25,29.57
702,30.25,29.57
156,30.25,29.57
445,30.25,29.57
412,30.25,29.57
618,30.25,29.57
380,30.25,29.57
664,30.25,29.57
577,30.25,29.57
829,30.25,29.57
646,30.25,29.57
799,30.25,29.57
526,30.25,29.57
306,30.25,29.57
561,30.25,29.57
525,30.25,29.57
892,30.25,29.57
135,30.25,29.57
726,30.25,29.57
363,30.25,29.57
650,30.25,29.57
643,30.25,29.57
757,30.25,29.57
772,30.25,29.57
317,30.25,29.57
431,30.25,29.57
246,30.25,29.57
624,30.25,29.57
471,30.25,29.57
604,30.25,29.57
304,30.21,29.57
526,30.21,29.57
653,30.21,29.57
760,30.21,29.57
129,30.21,29.57
464,30.21,29.57
269,30.21,29.57
427,30.21,29.57
815,30.21,29.57
137,30.21,29.57
782,30.21,29.57
408,30.21,29.57
521,30.21,29.57
575,30.21,29.57
304,30.21,29.57
374,30.21,29.57
303,30.21,29.57
515,30.21,29.57
780,30.21,29.57
413,30.21,29.57
651,30.21,29.57
410,30.21,29.57
611,30.21,29.57
614,30.21,29.57
539,30.21,29.31
894,30.21,29.31
518,30.21,29.31
724,30.21,29.31
223,30.21,29.31
413,30.21,29.31
698,30.21,29.31
302,30.21,29.31
349,30.21,29.31
482,30.21,29.31
496,30.21,29.31
459,30.21,29.31
838,30.21,29.31
480,30.21,29.31
894,30.21,29.31
458,30.21,29.31
408,30.21,29.31
750,30.21,29.31
422,30.21,29.31
348,30.21,29.31
790,30.21,29.31
154,30.21,29.31
890,30.21,29.31
522,30.21,29.31
460,30.21,29.31
794,30.21,29.31
752,30.21,29.31
364,30.21,29.31
414,30.21,29.31
790,30.21,29.31
533,30.21,29.31
716,30.21,29.31
449,30.21,29.31
446,30.21,29.31
684,30.21,29.31
493,30.21,29.31
803,30.21,29.31
794,30.21,29.31
425,30.21,29.31
894,30.21,29.31
461,30.21,29.31
364,30.21,29.31
543,30.21,29.31
128,30.21,29.31
597,30.21,29.31
129,30.21,29.31
205,30.21,29.31
638,30.21,29.31
597,30.21,29.31
711,30.21,29.31
587,30.21,29.31
520,30.21,29.31
570,30.21,29.31
494,30.21,29.31
332,30.21,29.31
288,30.21,29.31
140,30.21,29.31
593,30.21,29.31
564,30.21,29.31
501,30.21,29.31
687,30.21,29.55
706,30.21,29.55
319,30.21,29.55
384,30.21,29.55
416,30.21,29.55
159,30.21,29.55
524,30.21,29.55
273,30.21,29.55
586,30.21,29.55
138,30.21,29.55
381,30.21,29.55
558,30.21,29.55
724,30.21,29.55
617,30.21,29.55
397,30.21,29.55
451,30.21,29.55
788,30.21,29.55
570,30.21,29.55
364,30.21,29.55
581,30.21,29.55
298,30.21,29.55
590,30.21,29.55
585,30.21,29.55
398,30.21,29.55
862,30.21,29.55
614,30.21,29.55
810,30.21,29.55
502,30.21,29.55
402,30.21,29.55
692,30.21,29.55
313,30.21,29.55
783,30.21,29.55
475,30.21,29.55
893,30.21,29.55
894,30.21,29.55
523,30.21,29.55
641,30.21,29.55
329,30.21,29.55
334,30.21,29.55
589,30.21,29.55
389,30.21,29.55
832,30.21,29.55
610,30.21,29.55
420,30.21,29.55
724,30.21,29.55
469,30.21,29.55
772,30.21,29.55
589,30.21,29.55
752,30.21,29.55
440,30.21,29.55
598,30.21,29.55
766,30.21,29.55
585,30.21,29.55
394,30.21,29.55
491,30.21,29.55
408,30.21,29.55
315,30.21,29.55
300,30.21,29.55
511,30.21,29.55
669,30.21,29.35
524,30.21,29.35
604,30.21,29.35
517,30.21,29.35
790,30.21,29.35
423,30.21,29.35
719,30.21,29.35
470,30.21,29.35
509,30.21,29.35
466,30.21,29.35
603,30.21,29.35
852,30.21,29.35
609,30.21,29.35
895,30.21,29.35
566,30.21,29.35
582,30.21,29.35
564,30.21,29.35
514,30.21,29.35
603,30.21,29.35
351,30.21,29.35
597,30.21,29.35
586,30.21,29.35
417,30.21,29.35
462,30.21,29.35
154,30.21,29.35
488,30.21,29.35
540,30.21,29.35
132,30.21,29.35
449,30.21,29.35
312,30.21,29.35
798,30.21,29.35
214,30.21,29.35
428,30.21,29.35
537,30.21,29.35
817,30.21,29.35
588,30.21,29.35
619,30.21,29.35
460,30.21,29.35
605,30.21,29.35
295,30.21,29.35
534,30.21,29.35
567,30.21,29.35
351,30.21,29.35
549,30.21,29.35
319,30.21,29.35
304,30.21,29.35
141,30.21,29.35
596,30.21,29.35
278,30.21,29.35
551,30.21,29.35
346,30.21,29.35
368,30.21,29.35
732,30.21,29.35
373,30.21,29.35
833,30.21,29.35
409,30.21,29.35
673,30.21,29.35
313,30.21,29.35
581,30.21,29.35
618,30.21,29.35
483,30.21,29.39
524,30.21,29.39
840,30.21,29.39
616,30.21,29.39
549,30.21,29.39
345,30.21,29.39
344,30.21,29.39
374,30.21,29.39
607,30.21,29.39
544,30.21,29.39
422,30.21,29.39
881,30.21,29.39
333,30.21,29.39
639,30.21,29.39
194,30.21,29.39
130,30.21,29.39
614,30.21,29.39
557,30.21,29.39
542,30.21,29.39
686,30.21,29.39
893,30.21,29.39
400,30.21,29.39
893,30.21,29.39
655,30.21,29.39
550,30.21,29.39
372,30.21,29.39
705,30.21,29.39
541,30.21,29.39
600,30.21,29.39
428,30.21,29.39
765,30.21,29.39
324,30.21,29.39
312,30.21,29.39
672,30.21,29.39
128,30.21,29.39
514,30.21,29.39
129,30.25,29.39
651,30.25,29.39
368,30.25,29.39
563,30.25,29.39
325,30.25,29.39
613,30.25,29.39
679,30.25,29.39
800,30.25,29.39
528,30.25,29.39
433,30.25,29.39
616,30.25,29.39
634,30.25,29.39
331,30.25,29.39
529,30.25,29.39
649,30.25,29.39
568,30.25,29.39
751,30.25,29.39
130,30.25,29.39
613,30.25,29.39
447,30.25,29.39
516,30.25,29.39
153,30.25,29.39
437,30.25,29.39
671,30.25,29.39
527,30.25,29.43
895,30.25,29.43
559,30.25,29.43
684,30.25,29.43
541,30.25,29.43
720,30.25,29.43
574,30.25,29.43
555,30.25,29.43
128,30.25,29.43
237,30.25,29.43
436,30.25,29.43
364,30.25,29.43
281,30.25,29.43
523,30.25,29.43
447,30.25,29.43
622,30.25,29.43
893,30.25,29.43
129,30.25,29.43
875,30.25,29.43
438,30.25,29.43
880,30.25,29.43
487,30.25,29.43
452,30.25,29.43
772,30.25,29.43
224,30.25,29.43
895,30.25,29.43
477,30.25,29.43
129,30.25,29.43
690,30.25,29.43
483,30.25,29.43
145,30.25,29.43
758,30.25,29.43
400,30.25,29.43
875,30.25,29.43
558,30.25,29.43
634,30.25,29.43
528,30.25,29.43
220,30.25,29.43
538,30.25,29.43
507,30.25,29.43
827,30.25,29.43
306,30.25,29.43
828,30.25,29.43
298,30.25,29.43
642,30.25,29.43
622,30.25,29.43
759,30.25,29.43
192,30.25,29.43
867,30.25,29.43
697,30.25,29.43
441,30.25,29.43
527,30.25,29.43
417,30.25,29.43
738,30.25,29.43
425,30.25,29.43
342,30.25,29.43
254,30.25,29.43
606,30.25,29.43
439,30.25,29.43
879,30.25,29.51
