441,25.99,26.29
720,25.99,26.29
125,25.99,26.29
578,25.99,26.29
607,25.99,26.29
460,25.99,26.29
499,25.99,26.29
199,25.99,26.29
876,25.99,26.29
575,25.99,26.29
451,25.99,26.29
474,25.99,26.29
876,25.99,26.29
359,25.99,26.29
808,25.99,26.29
686,25.99,26.29
677,25.99,26.29
684,25.99,26.29
401,25.99,26.29
826,25.99,26.29
487,25.99,26.29
641,25.99,26.29
679,25.99,26.29
713,25.99,26.29
392,25.99,26.29
481,25.99,26.29
866,25.99,26.29
552,25.99,26.29
157,25.99,26.29
637,25.99,26.29
609,25.99,26.29
543,25.99,26.29
491,25.99,26.29
431,25.99,26.29
854,25.99,26.29
134,25.99,26.29
880,25.99,26.29
633,25.99,26.29
728,25.99,26.29
394,25.99,26.29
764,25.99,26.29
455,25.99,26.29
192,25.99,26.29
880,25.99,26.29
124,25.99,26.29
583,25.99,26.29
472,25.99,26.37
793,25.99,26.37
748,25.99,26.37
360,25.99,26.37
870,25.99,26.37
591,25.99,26.37
519,25.99,26.37
411,25.99,26.37
657,25.99,26.37
528,25.99,26.37
450,25.99,26.37
600,25.99,26.37
878,25.99,26.37
173,25.99,26.37
677,25.99,26.37
376,25.99,26.37
778,25.99,26.37
333,25.99,26.37
612,25.99,26.37
346,25.99,26.37
417,25.99,26.37
692,25.99,26.37
332,25.99,26.37
524,25.99,26.37
137,25.99,26.37
880,25.99,26.37
304,25.99,26.37
538,25.99,26.37
418,25.99,26.37
574,25.99,26.37
590,25.99,26.37
653,25.99,26.37
619,25.99,26.37
568,25.99,26.37
349,25.99,26.37
625,25.99,26.37
786,26.01,26.37
259,26.01,26.37
125,26.01,26.37
294,26.01,26.37
877,26.01,26.37
165,26.01,26.37
584,26.01,26.37
130,26.01,26.37
716,26.01,26.37
262,26.01,26.37
372,26.01,26.37
880,26.01,26.37
122,26.01,26.37
688,26.01,26.37
673,26.01,26.37
689,26.01,26.37
362,26.01,26.37
662,26.01,26.37
216,26.01,26.37
437,26.01,26.37
283,26.01,26.37
543,26.01,26.37
398,26.01,26.37
616,26.01,26.37
736,26.01,26.43
612,26.01,26.43
677,26.01,26.43
260,26.01,26.43
879,26.01,26.43
228,26.01,26.43
879,26.01,26.43
281,26.01,26.43
459,26.01,26.43
397,26.01,26.43
419,26.01,26.43
410,26.01,26.43
461,26.01,26.43
390,26.01,26.43
227,26.01,26.43
702,26.01,26.43
501,26.01,26.43
423,26.01,26.43
566,26.01,26.43
879,26.01,26.43
249,26.01,26.43
873,26.01,26.43
508,26.01,26.43
660,26.01,26.43
254,26.01,26.43
440,26.01,26.43
505,26.01,26.43
121,26.01,26.43
868,26.01,26.43
552,26.01,26.43
818,26.01,26.43
303,26.01,26.43
614,26.01,26.43
816,26.01,26.43
734,26.01,26.43
752,26.01,26.43
772,26.01,26.43
378,26.01,26.43
650,26.01,26.43
347,26.01,26.43
803,26.01,26.43
407,26.01,26.43
250,26.01,26.43
868,26.01,26.43
124,26.01,26.43
409,26.01,26.43
290,26.01,26.43
793,26.01,26.43
383,26.01,26.43
826,26.01,26.43
494,26.01,26.43
527,26.01,26.43
681,26.01,26.43
233,26.01,26.43
875,26.01,26.43
146,26.01,26.43
763,26.01,26.43
780,26.01,26.43
510,26.01,26.43
476,26.01,26.43
879,26.01,26.53
205,26.01,26.53
682,26.01,26.53
322,26.01,26.53
619,26.01,26.53
349,26.01,26.53
160,26.01,26.53
697,26.01,26.53
457,26.01,26.53
394,26.01,26.53
222,26.01,26.53
790,26.01,26.53
218,26.01,26.53
555,26.01,26.53
382,26.01,26.53
625,26.01,26.53
541,26.01,26.53
204,26.01,26.53
552,26.01,26.53
460,26.01,26.53
437,26.01,26.53
510,26.01,26.53
