676,31.47,30.29
588,31.47,30.29
543,31.47,30.29
121,31.47,30.29
655,31.47,30.29
190,31.47,30.29
878,31.47,30.29
147,31.47,30.29
795,31.47,30.29
490,31.47,30.29
521,31.47,30.29
600,31.47,30.29
553,31.47,30.29
256,31.47,30.29
497,31.47,30.29
686,31.47,30.29
451,31.47,30.29
564,31.39,30.29
673,31.39,30.29
455,31.39,30.29
618,31.39,30.29
700,31.39,30.29
389,31.39,30.29
601,31.39,30.29
407,31.39,30.29
449,31.39,30.29
510,31.39,30.29
475,31.39,30.29
596,31.39,30.29
498,31.39,30.29
596,31.39,30.29
231,31.39,30.29
705,31.39,30.29
331,31.39,30.29
373,31.39,30.29
636,31.39,30.29
440,31.39,30.29
536,31.39,30.29
603,31.39,30.29
548,31.39,30.29
189,31.39,30.19
593,31.39,30.19
133,31.39,30.19
516,31.39,30.19
573,31.39,30.19
449,31.39,30.19
731,31.39,30.19
472,31.39,30.19
570,31.39,30.19
783,31.39,30.19
238,31.39,30.19
664,31.39,30.19
853,31.39,30.19
215,31.39,30.19
498,31.39,30.19
266,31.39,30.19
853,31.39,30.19
318,31.39,30.19
604,31.39,30.19
488,31.39,30.19
556,31.39,30.19
426,31.39,30.19
391,31.39,30.19
671,31.39,30.19
464,31.39,30.19
601,31.39,30.19
534,31.39,30.19
431,31.39,30.19
554,31.39,30.19
607,31.39,30.19
712,31.39,30.19
561,31.39,30.19
237,31.39,30.19
715,31.39,30.19
204,31.39,30.19
677,31.39,30.19
755,31.43,30.19
262,31.43,30.19
539,31.43,30.19
466,31.43,30.19
579,31.43,30.19
304,31.43,30.19
658,31.43,30.19
422,31.43,30.19
775,31.43,30.19
415,31.43,30.19
539,31.43,30.19
391,31.43,30.19
489,31.43,30.19
140,31.43,30.19
358,31.43,30.19
311,31.43,30.19
448,31.43,30.19
371,31.43,30.19
545,31.43,30.19
547,31.43,30.19
239,31.43,30.19
616,31.43,30.19
130,31.43,30.19
735,31.43,30.19
136,31.43,30.25
615,31.43,30.25
253,31.43,30.25
249,31.43,30.25
581,31.43,30.25
500,31.43,30.25
566,31.43,30.25
355,31.43,30.25
622,31.43,30.25
357,31.43,30.25
541,31.43,30.25
210,31.43,30.25
619,31.43,30.25
118,31.43,30.25
663,31.43,30.25
302,31.43,30.25
650,31.43,30.25
236,31.43,30.25
799,31.43,30.25
545,31.43,30.25
418,31.43,30.25
445,31.43,30.25
509,31.43,30.25
687,31.43,30.25
384,31.43,30.25
513,31.43,30.25
683,31.43,30.25
554,31.43,30.25
304,31.43,30.25
762,31.43,30.25
379,31.43,30.25
383,31.43,30.25
515,31.43,30.25
673,31.43,30.25
247,31.43,30.25
875,31.43,30.25
457,31.41,30.25
528,31.41,30.25
595,31.41,30.25
416,31.41,30.25
778,31.41,30.25
209,31.41,30.25
804,31.41,30.25
827,31.41,30.25
594,31.41,30.25
546,31.41,30.25
878,31.41,30.25
